Profile,Flow Area,Vel Total,Max Chl Dpth,Fish2_Velocity_SI,Fish2_Depth_SI,Fish2_HSI,Fish2_Velocity_SI_Area,Fish2_Depth_SI_Area,Fish2_WUA_Area
1,155.653549194335,0.854461789131164,1.02417469024658,0.0,0.2966987609863202,0.0,0.0,46.182215189082434,0.0
1,962.869445800781,0.138128817081451,4.04623174667358,0.690644085407255,0.0,0.0,665.0000877616709,0.0,0.0
1,2224.0869140625,0.0597998239099979,8.04668426513671,0.2989991195499895,0.0,0.0,665.0000291073407,0.0,0.0
1,1749.73046875,0.0760117173194885,7.24618434906005,0.3800585865974425,0.0,0.0,665.0000888796055,0.0,0.0
1,1358.470703125,0.0979042202234268,6.44551420211792,0.48952110111713404,0.0,0.0,665.0000744291173,0.0,0.0
1,1148.63671875,0.115789458155632,5.64482355117797,0.57894729077816,0.0,0.0,665.0001164086278,0.0,0.0
1,1161.76391601562,0.114481091499328,4.84383392333984,0.57240545749664,0.0,0.0,665.000005850009,0.0,0.0
1,1389.81616210937,0.0956961214542388,5.04311418533325,0.47848060727119396,0.0,0.0,665.0000812414115,0.0,0.0
1,2743.2548828125,0.048482559621334,7.04319715499877,0.24241279810667,0.0,0.0,665.0000920623633,0.0,0.0
1,2706.23583984375,0.0491457618772983,7.21318769454956,0.2457288093864915,0.0,0.0,665.0001108438565,0.0,0.0
1,1580.15734863281,0.0841688439249992,5.04259014129638,0.42084421962499596,0.0,0.0,665.0000862700776,0.0,0.0
1,1905.87536621093,0.0697842165827751,6.04256772994995,0.3489210829138755,0.0,0.0,665.0000966771968,0.0,0.0
1,1258.89685058593,0.0202558320015668,8.04275321960449,0.101279160007834,0.0,0.0,127.5000155638507,0.0,0.0
1,1310.89868164062,0.0194523055106401,6.04263162612915,0.0972615275532005,0.0,0.0,127.50000824384337,0.0,0.0
1,2097.2421875,0.0121588250622153,8.01255416870117,0.0607941253110765,0.0,0.0,127.50000435455121,0.0,0.0
1,2039.79968261718,0.0125012276694178,7.65257835388183,0.062506138347089,0.0,0.0,127.50000116201768,0.0,0.0
1,951.613464355468,0.0267965961247682,4.04246997833251,0.133982980623841,0.0,0.0,127.50000835612488,0.0,0.0
1,725.22705078125,0.0351614020764827,4.04231452941894,0.17580701038241353,0.0,0.0,127.49999964630636,0.0,0.0
1,22.0592193603515,1.15597927570343,0.966471254825592,0.0,0.23352874517440797,0.0,0.0,5.151461816749892,0.0
1,23.1140441894531,1.10322535037994,0.868223786354064,0.0,0.33177621364593596,0.0,0.0,7.668690063221597,0.0
1,23.5103931427001,1.08462667465209,0.772186577320098,0.0,0.42781342267990197,0.0,0.0,10.058061758928627,0.0
1,26.4705200195312,0.963335812091827,0.747229993343353,0.0,0.4527700066566469,0.0,0.0,11.985057525448047,0.0
1,22.5226230621337,1.13219487667083,0.554335355758667,0.0,0.6,0.0,0.0,13.51357383728022,0.0
1,128.907852172851,0.197815731167793,1.05338168144226,0.989078655838965,0.41352672576904037,0.40901045807713077,127.50000515421146,53.30684203495855,52.72465966695684
